t,nu,eta,a,w1,w2,ref,err,err_core,err_grad,self_check
0.038514591947210824,-4.7439797931053818,0,0.24040112568814812,0.35347276052724091,0.37377128237242258,1.8103178933282764,2.560121475884639e-14,1.5978842173141226e-14,9.8889604167137135e-13,nan
2.1398945027319254,-5.4016256282105228,2.2648905920627995,1.8422647283524689,2.4021981415400373e-06,0.060658401661786952,8.6510195006573765e-05,4.5390534631624098e-12,5.7520852068125487e-13,nan,nan
0.08850411884162801,0.4858674810529191,0.00075725637539641999,2.4540985379571723,0.034870438598818387,0.99781950743866965,0.44843465132748567,1.8020178214768296e-16,6.7375656691755873e-17,nan,nan
0.087980580649933596,-8.0572057717132672,0.021752508786982261,0.24593586415735907,0.29991355436318418,0.99998483409013816,0.0054831610460388987,3.7627519886864621e-16,3.7627519886864621e-16,nan,nan
0.15243628190711975,-8.2588038798187196,0.019145525930185023,0.21257407027878711,0.0069827419211080195,0.10190098294995935,4.3293379324534664e-09,1.8765449735741759e-15,1.4944169782738606e-15,nan,nan
0.18961986242436865,-2.3309751661226574,0.02970418944339713,3.8111357362930547,8.5347027565938188e-05,0.50090512872423965,1.3165611247183824,1.893761146220132e-16,1.893761146220132e-16,6.8794707518295055e-16,0
0.021216500967648877,-0.45407590996510194,0.23491201057945324,0.21560706678767808,0.09530764509232309,0.99999209394402799,5.1279337619143668,8.8619897849059371e-16,8.8619897849059371e-16,nan,nan
5.1860996250073716,2.1846353982999922,0.00036024153755006725,3.7839693335126179,0.0055786776139537192,0.012082452885500337,4.0587035385369509e-09,1.2846028790161189e-16,1.2846028790161189e-16,nan,nan
4.8657198577856153,6.3341384027250776,0.0092232855458385631,5.6721813957910197,0.35117967966006358,0.99725593291890091,2.9990827649235522e-51,3.892792070547738e-14,6.6726933601947675e-15,nan,nan
2.1612959387042796,2.2777873430962874,0.00073220320702034386,1.7834177937495084,0.064214766766964623,0.82058142574541926,1.9180723806202626e-05,2.6691405864493933e-14,1.7480432169515832e-15,nan,nan
0.052376019295706719,9.8719737825094498,1.9963772475910966,1.2241511646929875,0.0030675314768172672,0.015887479313844943,0.038085521654487434,1.890196651926555e-13,1.1468515197585733e-13,3.1192859538605583e-13,nan
0.32373462469250169,1.5777304227383055,0.0023467247563019726,2.9036974461947631,0.378818514468375,0.54250278482894976,0.017755053861768302,2.3377975978275261e-18,2.3377975978275261e-18,nan,nan
0.18872144621442621,6.2016053663265893,0.10997707036228199,0.28689373382816202,6.8570042007922859e-05,0.11754510199254165,1.9797852006197306e-06,1.6151608431601837e-15,1.4012404272006255e-15,nan,nan
0.11361620817111445,-5.8266007556120485,0.00011741398125868971,2.6954811552455067,0.21600460908631378,0.2514498782316219,6.5140019571637167,2.3898809093366606e-15,7.1945908058821325e-17,nan,nan
0.66658400800222462,-2.9270821975452481,0.0010638770678849708,0.45366904324783636,0.00064704688122914019,0.8948719508439924,1.3828674272846693e-07,7.2093796231962933e-16,7.2093796231962933e-16,nan,nan
1.2085314108778848,-8.3809879901247299,0.0032137019214761968,0.72709253086054382,0.21066791996591872,0.21092182470349469,6.1415496000476297e-23,1.2536316142982908e-15,1.2536316142982908e-15,1.3085542265458678e-15,0
3.0544343838014205,9.4067271212399675,0.085506095179861449,1.397669520353948,0.026400245329235603,0.033798295697171195,1.7744909068014072e-62,9.110203244617523e-15,9.2318743183039687e-15,nan,nan
0.0037556421519280791,-0.53062956280159845,0.0024555491135719223,0.52930661363730569,0.26349461458331469,0.99990771148679303,1.3658095986434313,5.3553220975587402e-16,5.3553220975587402e-16,nan,nan
