"t","a","v","w","sv","sw","st0","wienr","rtd3"
3.29144272938138,1,-0.2,0.7,0.5,0.4,0.1,9.77836478342856e-07,9.78093200960935e-07
2.76678455186775,2.5,4,0.5,1,0.2,0.1,4.06894864716459e-05,4.06938732695796e-05
2.36580350690056,1.5,1.5,0.7,1,0.2,0.25,0.00314079834478689,0.00314144448174386
2.29181374418549,1,1.5,0.7,0.5,0.2,0.25,2.72890515192223e-05,2.72919439088845e-05
2.12119098306866,1.5,-3,0.7,0.5,0.4,0.25,0.00104576375375061,0.00104625980175393
0.665898603666574,0.6,0,0.7,1,0.2,0.1,0.0924184020543736,0.0924312382472872
2.23233393104747,1,4,0.3,2,0.4,0.1,1.14788933829237e-05,1.14819668800654e-05
1.11762305164011,1.5,-1,0.5,2,0.05,0.25,0.24384524162468,0.243851597282528
2.06654949524673,1.5,-3,0.7,1,0.2,0.25,0.00475643811851088,0.00475823462897758
3.2209744328633,1.5,1.5,0.5,1,0.05,0.25,0.00055148152330921,0.000551512509629731
2.82659256547922,0.6,-0.2,0.7,1,0.2,0.1,7.52816977940292e-15,7.52921415418853e-15
2.29455194335897,0.6,4,0.7,0.5,0.2,0.1,1.61583110558168e-16,1.61552534270367e-16
1.53666444664123,0.6,-3,0.5,2,0.05,0.1,1.62528817471176e-07,1.62516468987615e-07
0.639959310286213,2.5,-1,0.5,0.5,0.2,0.25,0.458727814774272,0.458263195123234
1.29243149213726,1,0.5,0.7,2,0.2,0.1,0.0123085325663273,0.012311838131541
3.28759140396724,1,0,0.7,1,0.2,0.1,6.85331370771917e-07,6.85505520593306e-07
2.49255149194505,2.5,-1,0.7,1,0.2,0.1,0.0823536896503095,0.0823827305894631
2.37634451548802,1,-3,0.3,0.5,0.4,0.25,8.07921036889102e-07,8.07841163978865e-07
2.20631489158841,0.6,-0.2,0.3,0.5,0.4,0.1,5.27736214783726e-11,5.2779756212026e-11
2.72008212672081,0.6,-3,0.3,1,0.2,0.25,7.0119327592153e-15,7.01217773122835e-15
1.95242469684454,0.6,-0.2,0.7,1,0.05,0.1,1.44221396693482e-09,1.44212465762745e-09
2.89231039583683,0.6,1.5,0.7,2,0.05,0.25,5.24460624398555e-15,5.24426532475568e-15
3.25337536340812,1,0.5,0.5,1,0.2,0.1,8.36378525036404e-07,8.36573987737183e-07
2.0887439202168,1.5,-1,0.3,0.5,0.05,0.1,0.0158559617351175,0.0158561812238937
0.514503696770407,1.5,-3,0.3,2,0.4,0.25,2.93037757685306,2.92945022017196
1.90519964654231,1.5,4,0.3,0.5,0.05,0.1,1.15183259719169e-06,1.1517824925904e-06
2.17649607621133,2.5,-3,0.5,2,0.2,0.25,0.0394992697181006,0.039501072668844
0.828954160853755,0.6,-1,0.5,2,0.4,0.1,0.00802835722562158,0.00802914263882078
3.12434894654434,0.6,0.5,0.5,2,0.05,0.1,8.0481513190898e-17,8.04762888556775e-17
0.630112748662941,1,-0.2,0.5,1,0.4,0.1,0.78788092228275,0.788054552466425
2.7434065435431,0.6,-0.2,0.7,0.5,0.4,0.1,3.29561961283181e-14,3.29608736846898e-14
3.27973720234586,0.6,-1,0.5,1,0.05,0.25,5.37675320240173e-17,5.37640183045232e-17
2.25077055078,1,-3,0.3,0.5,0.2,0.25,1.9697250824273e-06,1.96944630588327e-06
1.09602068209788,1,-0.2,0.5,0.5,0.2,0.25,0.123336580402039,0.123365312263514
0.962625742843375,1.5,0,0.3,1,0.2,0.25,0.325101883541447,0.325173132339153
2.76706069594948,2.5,-3,0.5,1,0.05,0.1,0.00630682693585248,0.00630675727550902
1.15158774822485,1,-1,0.5,0.5,0.05,0.25,0.0997519232012212,0.0997556080163098
2.80629829908721,2.5,0.5,0.5,0.5,0.4,0.1,0.0339569048095306,0.0339649129213189
1.9455034001614,2.5,4,0.5,1,0.2,0.25,0.000144890036595521,0.000144885323299064
3.14094406060176,1,-3,0.7,2,0.4,0.1,3.26323820215288e-07,3.26417282375462e-07
2.77461129664443,0.6,1.5,0.7,1,0.2,0.25,2.3962039481738e-14,2.39643626939063e-14
3.20199137487216,1,-3,0.7,2,0.4,0.1,2.37474107655743e-07,2.37541927194936e-07
3.07560579064302,0.6,0,0.3,2,0.05,0.25,5.47631485000154e-16,5.47595244128204e-16
2.58847381928936,1.5,1.5,0.3,2,0.05,0.1,0.00199871805155189,0.00199882428574821
1.840240939043,2.5,4,0.3,1,0.4,0.25,0.000256730682997823,0.000256852150743212
2.97066285301698,1,0,0.3,1,0.05,0.25,5.11029628523001e-06,5.11051535597008e-06
0.748910970590077,0.6,0,0.3,1,0.2,0.25,0.115852547299218,0.115865124917473
0.735210866399575,1.5,4,0.3,0.5,0.05,0.25,0.0189273735918566,0.0189251458535585
3.07238777495222,1.5,-0.2,0.7,1,0.2,0.25,0.00215207481240143,0.00215270649110817
2.55671373046935,1,4,0.3,0.5,0.05,0.1,2.08102629404645e-10,2.08113286678116e-10
0.506843794137239,1.5,0,0.5,0.5,0.4,0.1,0.84610295661896,0.846132487575334
2.96985340394313,1,0,0.3,2,0.05,0.1,1.86864018479512e-06,1.86871740886943e-06
0.67368931901874,0.6,4,0.5,0.5,0.05,0.1,0.00356691355540404,0.00356602688690434
2.09855595387053,1,-0.2,0.7,2,0.05,0.25,0.000293359479988019,0.000293375077617159
1.18086485430831,2.5,-3,0.5,0.5,0.2,0.1,0.286564064942949,0.28645642696431
1.34627088567941,2.5,-1,0.3,2,0.2,0.1,0.134009234929145,0.134010798565824
1.81952304393053,2.5,-1,0.7,0.5,0.2,0.1,0.274960312604888,0.275060265863708
2.10272716199979,1.5,0.5,0.5,1,0.4,0.1,0.015156583626433,0.0151601775452814
1.60184454044793,2.5,4,0.3,2,0.05,0.25,0.0107230585960414,0.0107237813242707
1.20832612162922,1.5,-1,0.7,0.5,0.2,0.1,0.283113559453035,0.283217175299175
0.492121309007052,2.5,0.5,0.5,2,0.05,0.1,0.155077512153727,0.154959912685715
1.25955979707651,0.6,-3,0.5,1,0.2,0.25,2.62613681182993e-05,2.62628779907715e-05
2.93683730888879,1,0.5,0.3,2,0.05,0.1,2.1220111056932e-06,2.12210157357141e-06
2.93941331246169,0.6,-3,0.3,0.5,0.4,0.1,2.68305881458102e-18,2.68290846302931e-18
1.06897132445592,0.6,-3,0.3,0.5,0.2,0.25,0.000251582102988565,0.000251533315554403
3.25409822949441,2.5,1.5,0.3,0.5,0.2,0.1,0.00250281177983435,0.00250375578100419
2.96518795131706,1.5,-3,0.3,0.5,0.2,0.1,5.42606624749444e-06,5.42450865127371e-06
0.478947249799967,1.5,1.5,0.5,1,0.4,0.25,0.178418394318676,0.178155203625483
1.455258859077,1,1.5,0.3,0.5,0.05,0.25,0.00427673556724159,0.00427702230316085
0.511388914694544,1,0,0.5,2,0.4,0.25,1.33987767182063,1.33975271961045
2.61469320682809,0.6,0.5,0.7,1,0.2,0.1,1.21063919345214e-13,1.21078981757951e-13
0.791043399518821,2.5,-1,0.3,0.5,0.2,0.1,0.852426941333114,0.85286556624937
3.2022042387398,1.5,4,0.5,2,0.4,0.25,0.000118431961525671,0.000118460230125615
2.19872977528721,1.5,0,0.5,0.5,0.05,0.1,0.0210344232733097,0.0210356437622339
0.663095171563327,0.6,-3,0.5,0.5,0.05,0.25,0.586915767659516,0.586813517989655
0.901775713299867,1.5,0,0.5,1,0.05,0.25,0.496832415082701,0.49685815239536
2.77355026045116,1,0,0.5,1,0.4,0.25,1.65418093156739e-05,1.65456766321592e-05
2.27661836942425,0.6,-3,0.5,1,0.2,0.1,1.32615585941156e-12,1.32629092202709e-12
0.681304338038899,1,-3,0.3,1,0.2,0.25,0.771152658174593,0.771004229838741
2.10080652222969,0.6,0,0.7,2,0.2,0.25,4.40657286058698e-10,4.40715495845917e-10
1.76452927603386,2.5,0,0.5,2,0.05,0.1,0.101964691125,0.101967335342085
1.33358057726873,2.5,0.5,0.3,0.5,0.05,0.25,0.163759306440358,0.163776526150979
1.19465188765898,2.5,1.5,0.5,2,0.2,0.25,0.144891751241283,0.144915219573406
1.21101330018137,1,-3,0.5,0.5,0.05,0.25,0.0133445604301664,0.0133441512547913
0.647860084485728,1.5,-0.2,0.3,1,0.05,0.25,1.26099694991767,1.26113782141072
0.624474439071491,2.5,4,0.7,1,0.4,0.25,9.94208858463064e-05,9.86274202855238e-05
1.20182170330081,0.6,-1,0.5,0.5,0.4,0.25,0.000269452099018756,0.000269483589987581
2.56964075912256,2.5,0,0.5,1,0.05,0.1,0.0618734713867672,0.0618762933658985
3.06105514105875,2.5,0,0.7,1,0.05,0.25,0.0404244082464988,0.0404275689919769
3.25492788227275,0.6,0,0.7,0.5,0.2,0.1,2.94264340042676e-17,2.9430359801678e-17
1.17027648326475,2.5,0.5,0.3,2,0.4,0.25,0.182222802962845,0.182258573085224
1.34845708447974,0.6,0.5,0.3,2,0.2,0.25,1.59393294547901e-05,1.59411422621232e-05
0.499520763463806,1,0.5,0.3,1,0.4,0.25,1.81980286915763,1.82508167815766
0.607653332687914,0.6,1.5,0.5,0.5,0.2,0.25,0.621739549356953,0.621792154601515
1.34514372914564,0.6,0,0.5,0.5,0.4,0.25,3.89897374453451e-05,3.89948221534099e-05
1.09056250863941,1.5,-1,0.5,0.5,0.05,0.1,0.370442594348191,0.370458544873244
1.42037069556536,0.6,1.5,0.5,1,0.4,0.25,5.15308686036871e-06,5.15370024325443e-06
2.53927606664365,1,4,0.7,2,0.05,0.25,3.58952679707584e-06,3.5896705264695e-06
2.43459784528241,0.6,0,0.5,0.5,0.4,0.1,2.80548742021584e-12,2.80584843058975e-12
2.65021181727061,0.6,0,0.5,0.5,0.4,0.1,1.434566027938e-13,1.43475076252655e-13
1.5336833084817,2.5,-0.2,0.7,2,0.05,0.1,0.176315925930473,0.176326568398498
3.28903096822323,1.5,0.5,0.7,0.5,0.4,0.25,0.000999475024342479,0.000999696649456304
1.32647205272224,0.6,1.5,0.7,2,0.05,0.25,1.71924429192112e-05,1.71912540741e-05
0.601362169731874,0.6,1.5,0.3,0.5,0.05,0.25,0.713388324707748,0.713252050673523
2.87067955909297,1,-0.2,0.7,2,0.4,0.1,3.13199183932079e-06,3.13281819292885e-06
1.89293777823914,0.6,4,0.5,2,0.4,0.1,3.3524090402893e-10,3.35281019334476e-10
3.2912516647717,1.5,-3,0.5,0.5,0.4,0.1,3.07198408781301e-06,3.07227021380124e-06
1.59456769153476,1,4,0.5,0.5,0.05,0.25,1.69690785579866e-06,1.69680914349269e-06
1.02445634268224,2.5,0.5,0.5,1,0.4,0.25,0.231388392147298,0.231431959747277
0.655505555018317,1,1.5,0.3,1,0.4,0.25,0.497245215053655,0.497427255003048
3.00169848843943,1.5,-1,0.3,0.5,0.4,0.25,0.0018680167388222,0.00186821821407356
1.09883925650502,0.6,-0.2,0.3,1,0.2,0.25,0.000856600498743681,0.000856690145609209
1.56939885610482,0.6,-3,0.5,1,0.05,0.1,4.5660061355177e-08,4.56557777479885e-08
