"t","a","v","w","sv","sw","wienr","dv","dsv","da","dw","dsw"
2.12588065871969,0.6,-0.2,0.3,0.5,0.05,1.25690623820408e-12,2.00976554745761e-13,-8.56287117542811e-13,1.179629332137e-10,2.98919244027527e-12,-4.90574425546955e-14
2.6975903798826,1.5,0,0.7,2,0.05,0.00106752662704729,-9.50199108706071e-05,-0.000471569636339073,0.0072639902229645,-0.00186830426145583,-5.01229609952553e-05
0.875211033574306,1,-0.2,0.3,1,0.4,0.0245157084825115,-0.00208407176120798,-0.0111844376369077,0.165225658400192,0.0616010409180382,-0.00679836667811042
0.723195549787488,1.5,4,0.7,2,0.4,0.0147949405388039,-0.0148036594409414,0.0241792951859797,0.0102947066214588,-0.0350100677396568,-0.00387780162717731
0.0952231829171069,1,4,0.5,0.5,0.2,0.132564133553622,-0.111176908137041,0.04064374295201,-0.42902336258814,-0.886765214738915,0.0699678087228603
0.430495597887784,2.5,-0.2,0.5,0.5,0.4,0.400016419819385,-0.377655550638228,0.111651755008313,-0.259988415966728,-1.2630727304306,-0.0465459562936782
0.325476689112838,0.6,-3,0.7,2,0.4,0.05224247037361,0.0128585987121692,-0.00835840125651383,0.675374341903871,-0.0697541768799566,-0.0250270702172496
0.748810772038996,0.6,-1,0.3,1,0.05,0.00016788076031113,5.45719346834164e-05,-5.41402005453284e-05,0.00521852602150066,0.00045095967603374,-5.35482460553626e-06
2.38388485794421,2.5,4,0.5,2,0.4,0.00306714033066823,-0.00314172943128132,0.00505266468483032,0.00235003067716558,0.000536470661585332,-0.000814776008179612
1.81920811877353,0.6,1.5,0.7,2,0.2,2.69598024781435e-11,-1.02416133899922e-11,-4.06909305041243e-12,2.15154062881338e-09,-6.12375230115834e-11,-4.41512386197184e-12
2.73493574726163,2.5,-3,0.5,2,0.4,0.010273761152166,0.00593926466273728,0.00217159002970053,0.0132960820395534,0.0151616785954841,-0.00197805123190621
1.70325243409025,1,0.5,0.3,1,0.2,0.000302417503091541,-0.000129664887199987,-0.000134816672010492,0.00447267128128795,0.000669857602544137,-4.99612973665255e-05
2.27932906904025,2.5,-0.2,0.5,0.5,0.05,0.0854982789356122,-0.0432727099807001,-0.0510966736122496,0.0686626442030277,0.0648087552072548,-0.00295934848458745
1.16855707885698,1.5,1.5,0.5,1,0.05,0.0269880546033501,-0.0311461683627069,0.0214047328573703,0.0515777934633159,-0.014129892162047,-0.000962916024594418
1.15117888185196,2.5,0.5,0.3,1,0.2,0.113608866261485,-0.0708907211747062,-0.0160636577938325,0.0283451413959197,0.227866502281303,-0.0188965564683366
0.552357396506704,1,1.5,0.7,1,0.2,0.0526853526063343,-0.0515600024241258,0.0317825931432897,0.162446546730858,-0.146496829165022,-0.00583823124616571
