"t","a","v","w","sv","sw","wienr","err","p3","p4","p5","p6","p8"
0.99172890187474,1.5,4,0.7,2,0.4,0.00734653749663865,1.00000867361738e-13,0.00734820433036539,0.00734673066476469,0.00734656274564871,0.00734654073494409,0.00734653755083182
2.05536535003921,0.6,-3,0.3,1,0.05,1.36244288235021e-13,1e-13,1.36250066132259e-13,1.36247986074519e-13,1.36244649349851e-13,1.36244333887041e-13,1.36244288989679e-13
2.59164729535114,1.5,4,0.7,2,0.2,0.000151859347912207,1.00000027105054e-13,0.000151895927603591,0.00015186377301189,0.000151859901959767,0.00015185941936447,0.000151859349101402
2.54903067672858,1,0,0.3,0.5,0.2,6.77882942303063e-06,1e-13,6.78050952622643e-06,6.77903265799015e-06,6.7788548690544e-06,6.77883270465272e-06,6.77882947764786e-06
0.838457177637611,1,1.5,0.7,2,0.2,0.0151428077176634,1e-13,0.0151468697746788,0.0151432991108666,0.0151428692428792,0.0151428156522094,0.0151428078497199
1.83594004518818,1,-1,0.3,1,0.4,0.000136482337338653,1.00000081315163e-13,0.00013650853982274,0.000136485373726299,0.00013648273422199,0.000136482388240775,0.000136482338190521
2.50131443566643,2.5,4,0.3,2,0.2,0.0023088135262347,1e-13,0.00230934893843146,0.00230887830332001,0.00230882163680619,0.00230881457220993,0.00230881354364392
1.7954072200926,1.5,0,0.3,1,0.4,0.0129412133879266,1.00001734723476e-13,0.0129439477368798,0.0129415302486824,0.0129412548044916,0.0129412186997923,0.0129412134768229
0.636577064415906,2.5,0,0.3,1,0.2,0.342999671599895,1.00055511151231e-13,0.343129519765948,0.343015375048239,0.343001637693172,0.342999925154326,0.342999675819894
2.32930864288937,1,-0.2,0.5,1,0.2,1.82074805201691e-05,1e-13,1.8212008161444e-05,1.82080282162681e-05,1.82075490945327e-05,1.8207489363798e-05,1.82074806673573e-05
0.419119452708401,1,-0.2,0.7,0.5,0.2,0.355646120865467,1e-13,0.35574787149979,0.355658429158538,0.355647661923961,0.355646319606562,0.355646124173138
2.67022222474916,0.6,-1,0.7,1,0.4,3.47131739142365e-16,1e-13,3.47229650317513e-16,3.47143084171554e-16,3.47133222024215e-16,3.47131929328542e-16,3.47131742325149e-16
